(New) Chromatin State	(Old) Chromatin State
Active_TSS	Flanking_Active_TSS
Repressed_PolyComb	Active_TSS
Genic_enhancers	Bivalent_Poised_TSS
Transcr_at_gene_5_and_3	Transcr_at_gene_5_and_3
ZNF_genes_and_repeats	Flanking_Bivalent_TSS_Enh
Enhancers	Enhancers
Bivalent_Poised_TSS	Bivalent_Enhancer
Flanking_Active_TSS	Repressed_PolyComb
Heterochromatin	Weak_transcription
Strong_transcription	ZNF_genes_and_repeats
Bivalent_Enhancer	Genic_enhancers
Flanking_Bivalent_TSS_Enh	Weak_Repressed_PolyComb
Weak_transcription	Heterochromatin
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Quiescent_Low
