(New) Chromatin State	(Old) Chromatin State
Enhancers	Enhancers
Genic_enhancers	Flanking_Active_TSS
ZNF_genes_and_repeats	Weak_transcription
Transcr_at_gene_5_and_3	Genic_enhancers
Flanking_Active_TSS	Transcr_at_gene_5_and_3
Repressed_PolyComb	Active_TSS
Active_TSS	Bivalent_Enhancer
Heterochromatin	Repressed_PolyComb
Bivalent_Enhancer	Weak_Repressed_PolyComb
Bivalent_Poised_TSS	Flanking_Bivalent_TSS_Enh
Strong_transcription	Strong_transcription
Flanking_Bivalent_TSS_Enh	Bivalent_Poised_TSS
Weak_transcription	Quiescent_Low
Weak_Repressed_PolyComb	ZNF_genes_and_repeats
Quiescent_Low	Heterochromatin
