(New) Chromatin State	(Old) Chromatin State
Genic_enhancers	Genic_enhancers
Enhancers	Transcr_at_gene_5_and_3
ZNF_genes_and_repeats	Strong_transcription
Flanking_Active_TSS	Weak_transcription
Transcr_at_gene_5_and_3	Enhancers
Repressed_PolyComb	Flanking_Active_TSS
Active_TSS	ZNF_genes_and_repeats
Heterochromatin	Bivalent_Enhancer
Bivalent_Enhancer	Active_TSS
Bivalent_Poised_TSS	Flanking_Bivalent_TSS_Enh
Strong_transcription	Bivalent_Poised_TSS
Flanking_Bivalent_TSS_Enh	Repressed_PolyComb
Weak_transcription	Weak_Repressed_PolyComb
Weak_Repressed_PolyComb	Heterochromatin
Quiescent_Low	Quiescent_Low
