(New) Chromatin State	(Old) Chromatin State
Weak_Repressed_PolyComb	Weak_Repressed_PolyComb
Weak_transcription	Repressed_PolyComb
Strong_transcription	Bivalent_Enhancer
Heterochromatin	Enhancers
Repressed_PolyComb	Bivalent_Poised_TSS
Quiescent_Low	Flanking_Bivalent_TSS_Enh
ZNF_genes_and_repeats	Flanking_Active_TSS
Genic_enhancers	Weak_transcription
Active_TSS	Active_TSS
Enhancers	Quiescent_Low
Transcr_at_gene_5_and_3	Heterochromatin
Flanking_Active_TSS	Transcr_at_gene_5_and_3
Bivalent_Poised_TSS	ZNF_genes_and_repeats
Bivalent_Enhancer	Genic_enhancers
Flanking_Bivalent_TSS_Enh	Strong_transcription
