(New) Chromatin State	(Old) Chromatin State
Repressed_PolyComb	Repressed_PolyComb
Active_TSS	Bivalent_Enhancer
Strong_transcription	Bivalent_Poised_TSS
Genic_enhancers	Weak_Repressed_PolyComb
Heterochromatin	Flanking_Bivalent_TSS_Enh
ZNF_genes_and_repeats	Active_TSS
Enhancers	Flanking_Active_TSS
Transcr_at_gene_5_and_3	Enhancers
Bivalent_Poised_TSS	Transcr_at_gene_5_and_3
Weak_transcription	ZNF_genes_and_repeats
Flanking_Active_TSS	Genic_enhancers
Bivalent_Enhancer	Heterochromatin
Weak_Repressed_PolyComb	Weak_transcription
Flanking_Bivalent_TSS_Enh	Strong_transcription
Quiescent_Low	Quiescent_Low
