(New) Chromatin State	(Old) Chromatin State
Enhancers	Genic_enhancers
Genic_enhancers	Transcr_at_gene_5_and_3
ZNF_genes_and_repeats	Strong_transcription
Transcr_at_gene_5_and_3	Weak_transcription
Flanking_Active_TSS	Enhancers
Repressed_PolyComb	Flanking_Active_TSS
Active_TSS	ZNF_genes_and_repeats
Heterochromatin	Active_TSS
Bivalent_Enhancer	Bivalent_Enhancer
Bivalent_Poised_TSS	Flanking_Bivalent_TSS_Enh
Strong_transcription	Repressed_PolyComb
Flanking_Bivalent_TSS_Enh	Bivalent_Poised_TSS
Weak_transcription	Weak_Repressed_PolyComb
Weak_Repressed_PolyComb	Heterochromatin
Quiescent_Low	Quiescent_Low
