(New) Chromatin State	(Old) Chromatin State
Heterochromatin	Quiescent_Low
Strong_transcription	Heterochromatin
Weak_transcription	ZNF_genes_and_repeats
Repressed_PolyComb	Flanking_Bivalent_TSS_Enh
Weak_Repressed_PolyComb	Transcr_at_gene_5_and_3
ZNF_genes_and_repeats	Weak_Repressed_PolyComb
Genic_enhancers	Bivalent_Poised_TSS
Enhancers	Repressed_PolyComb
Active_TSS	Bivalent_Enhancer
Transcr_at_gene_5_and_3	Weak_transcription
Flanking_Active_TSS	Enhancers
Bivalent_Poised_TSS	Genic_enhancers
Bivalent_Enhancer	Strong_transcription
Flanking_Bivalent_TSS_Enh	Active_TSS
Quiescent_Low	Flanking_Active_TSS
