(New) Chromatin State	(Old) Chromatin State
Enhancers	ZNF_genes_and_repeats
ZNF_genes_and_repeats	Weak_transcription
Genic_enhancers	Heterochromatin
Transcr_at_gene_5_and_3	Strong_transcription
Flanking_Active_TSS	Flanking_Bivalent_TSS_Enh
Repressed_PolyComb	Genic_enhancers
Active_TSS	Transcr_at_gene_5_and_3
Heterochromatin	Active_TSS
Bivalent_Enhancer	Bivalent_Poised_TSS
Bivalent_Poised_TSS	Bivalent_Enhancer
Strong_transcription	Repressed_PolyComb
Flanking_Bivalent_TSS_Enh	Flanking_Active_TSS
Weak_transcription	Enhancers
Weak_Repressed_PolyComb	Weak_Repressed_PolyComb
Quiescent_Low	Quiescent_Low
