(New) Chromatin State	(Old) Chromatin State
Flanking_Active_TSS	Genic_enhancers
Genic_enhancers	Transcr_at_gene_5_and_3
Bivalent_Enhancer	Weak_transcription
Transcr_at_gene_5_and_3	Strong_transcription
ZNF_genes_and_repeats	Enhancers
Enhancers	Flanking_Active_TSS
Flanking_Bivalent_TSS_Enh	ZNF_genes_and_repeats
Bivalent_Poised_TSS	Flanking_Bivalent_TSS_Enh
Active_TSS	Bivalent_Poised_TSS
Repressed_PolyComb	Active_TSS
Heterochromatin	Bivalent_Enhancer
Strong_transcription	Repressed_PolyComb
Weak_transcription	Heterochromatin
Weak_Repressed_PolyComb	Weak_Repressed_PolyComb
Quiescent_Low	Quiescent_Low
