(New) Chromatin State	(Old) Chromatin State
Genic_enhancers	Genic_enhancers
Enhancers	Transcr_at_gene_5_and_3
ZNF_genes_and_repeats	Strong_transcription
Repressed_PolyComb	Weak_transcription
Transcr_at_gene_5_and_3	Enhancers
Active_TSS	Flanking_Active_TSS
Flanking_Active_TSS	ZNF_genes_and_repeats
Heterochromatin	Active_TSS
Strong_transcription	Bivalent_Enhancer
Bivalent_Poised_TSS	Flanking_Bivalent_TSS_Enh
Bivalent_Enhancer	Repressed_PolyComb
Weak_transcription	Bivalent_Poised_TSS
Flanking_Bivalent_TSS_Enh	Weak_Repressed_PolyComb
Weak_Repressed_PolyComb	Heterochromatin
Quiescent_Low	Quiescent_Low
